[0.00, 32.36, 94473.26, 208.24, 1.79, -1.43, -4.55, 2229788.00, 0.14, -0.12, -5.97, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 2.47, 0.63, -4.79, 2229829.00, 0.07, -0.00, -5.89, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 3.21, 1.49, -5.17, 2229867.00, 0.07, 0.05, -5.75, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 4.92, 2.94, -5.22, 2229904.00, 0.07, 0.07, -5.52, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 5.78, 1.77, -5.53, 2229943.00, 0.14, 0.06, -5.56, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 5.76, 4.02, -5.33, 2229981.00, 0.27, 0.07, -6.22, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 6.86, 5.62, -6.48, 2230022.00, 0.33, -0.00, -5.72, 50.336876, 19.532360, 318.30]
[0.00, 32.36, 94473.26, 208.24, 5.59, 2.09, -7.55, 2230059.00, 0.45, -0.16, -5.53, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 4.69, -0.15, -8.23, 2230097.00, 0.47, -0.12, -5.89, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 4.74, 0.18, -7.55, 2230135.00, 0.44, -0.03, -6.07, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 5.06, -0.91, -7.71, 2230176.00, 0.30, 0.00, -6.00, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 3.51, -0.25, -6.53, 2230213.00, 0.17, -0.05, -5.61, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 5.36, -1.00, -7.27, 2230251.00, 0.20, -0.10, -5.92, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 3.24, 0.99, -8.05, 2230288.00, 0.24, -0.09, -6.08, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 3.59, 1.55, -7.13, 2230326.00, 0.22, -0.01, -5.77, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 5.43, 1.09, -6.98, 2230367.00, 0.23, -0.00, -5.66, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 5.08, 1.57, -7.22, 2230404.00, 0.26, -0.02, -5.77, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 3.92, 1.63, -7.22, 2230442.00, 0.29, -0.00, -5.75, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 5.06, 1.15, -7.34, 2230479.00, 0.32, 0.04, -5.95, 50.336876, 19.532360, 318.30]
